route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,jp_trip_desc
Tokyu.Ikegami,0,Tokyu.Ikegami.011212.Weekday,雪が谷大塚,,1,Tokyu.Ikegami.011212.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.013212.Weekday,五反田,,1,Tokyu.Ikegami.013212.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.026212.Weekday,五反田,,1,Tokyu.Ikegami.026212.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.021222.Weekday,雪が谷大塚,,1,Tokyu.Ikegami.021222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.012222.Weekday,五反田,,1,Tokyu.Ikegami.012222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.014222.Weekday,五反田,,1,Tokyu.Ikegami.014222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.028222.Weekday,五反田,,1,Tokyu.Ikegami.028222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.015222.Weekday,五反田,,1,Tokyu.Ikegami.015222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.002222.Weekday,五反田,,1,Tokyu.Ikegami.002222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.010222.Weekday,五反田,,1,Tokyu.Ikegami.010222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.013222.Weekday,五反田,,1,Tokyu.Ikegami.013222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.026222.Weekday,五反田,,1,Tokyu.Ikegami.026222.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.012232.Weekday,五反田,,1,Tokyu.Ikegami.012232.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.014232.Weekday,五反田,,1,Tokyu.Ikegami.014232.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.028232.Weekday,五反田,,1,Tokyu.Ikegami.028232.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.015232.Weekday,五反田,,1,Tokyu.Ikegami.015232.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.002232.Weekday,五反田,,1,Tokyu.Ikegami.002232.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.010232.Weekday,五反田,,1,Tokyu.Ikegami.010232.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.023234.Weekday,雪が谷大塚,,1,Tokyu.Ikegami.023234.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.013232.Weekday,五反田,,1,Tokyu.Ikegami.013232.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.012242.Weekday,五反田,,1,Tokyu.Ikegami.012242.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.014242.Weekday,五反田,,1,Tokyu.Ikegami.014242.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.028242.Weekday,雪が谷大塚,,1,Tokyu.Ikegami.028242.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.015242.Weekday,雪が谷大塚,,1,Tokyu.Ikegami.015242.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.018042.Weekday,五反田,,1,Tokyu.Ikegami.018042.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.010052.Weekday,五反田,,1,Tokyu.Ikegami.010052.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.015062.Weekday,五反田,,1,Tokyu.Ikegami.015062.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.014062.Weekday,五反田,,1,Tokyu.Ikegami.014062.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.005062.Weekday,五反田,,1,Tokyu.Ikegami.005062.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.003062.Weekday,五反田,,1,Tokyu.Ikegami.003062.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.011062.Weekday,五反田,,1,Tokyu.Ikegami.011062.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.016062.Weekday,五反田,,1,Tokyu.Ikegami.016062.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.004072.Weekday,五反田,,1,Tokyu.Ikegami.004072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.007072.Weekday,五反田,,1,Tokyu.Ikegami.007072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.008072.Weekday,五反田,,1,Tokyu.Ikegami.008072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.009072.Weekday,五反田,,1,Tokyu.Ikegami.009072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.002072.Weekday,五反田,,1,Tokyu.Ikegami.002072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.020072.Weekday,五反田,,1,Tokyu.Ikegami.020072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.006072.Weekday,五反田,,1,Tokyu.Ikegami.006072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.019072.Weekday,五反田,,1,Tokyu.Ikegami.019072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.012072.Weekday,五反田,,1,Tokyu.Ikegami.012072.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.001074.Weekday,五反田,,1,Tokyu.Ikegami.001074.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.002082.Weekday,五反田,,1,Tokyu.Ikegami.002082.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.003082.Weekday,五反田,,1,Tokyu.Ikegami.003082.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.019082.Weekday,五反田,,1,Tokyu.Ikegami.019082.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.016082.Weekday,五反田,,1,Tokyu.Ikegami.016082.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.009152.Weekday,五反田,,1,Tokyu.Ikegami.009152.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.010152.Weekday,五反田,,1,Tokyu.Ikegami.010152.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.013172.Weekday,五反田,,1,Tokyu.Ikegami.013172.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.014172.Weekday,五反田,,1,Tokyu.Ikegami.014172.Weekday,,,,
Tokyu.Ikegami,0,Tokyu.Ikegami.015172.Weekday,五反田,,1,Tokyu.Ikegami.015172.Weekday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009051.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009051.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.025051.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.025051.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002051.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002051.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004051.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004051.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007053.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007053.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009053.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009053.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001061.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001061.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002061.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002061.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004061.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004061.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006061.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006061.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007061.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007061.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009061.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009061.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010061.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010061.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010071.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010071.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010081.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010081.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010091.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010091.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010101.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010101.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010111.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010111.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010121.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010121.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010131.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010131.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010141.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010141.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010151.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010151.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010161.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010161.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.009171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.009171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010171.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010171.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.002181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.002181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.023183.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.023183.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.010181.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.010181.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.001191.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.001191.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.003191.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.003191.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.004191.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.004191.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.005191.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.005191.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.006191.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.006191.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.007191.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.007191.SaturdayHoliday,,,,
Tokyu.Ikegami,1,Tokyu.Ikegami.008191.SaturdayHoliday,蒲田,,0,Tokyu.Ikegami.008191.SaturdayHoliday,,,,
